title_id,name,description,type,entitlements,release_year,primary_genre,secondary_genre,maturity_rating,backdrop_path,url
amzn1.dv.gti.a6b3e7b5-6510-2585-e695-0fb26cf33f98,Roja,"Roja Is An International And National Award Winning Tamil Film Directed By Mani Ratnam,Starring Arvind Swamy In The Lead Role And Music By A. R. Rahman.It Garnered 11 Awards From 13 Nominations.Roja Is A Story Of A Simple Girl From A Village In Tamil Nadu Who Makes Desperate Efforts To Find Her Husband Rishi After He Is Kidnapped By Militants During A Secret Undercover Mission In Jammu And Kashmir",Movie,['prime'],2003,Suspense,"['Drama', 'Romance']",U,"https://m.media-amazon.com/images/S/pv-target-images/d2e8f4ecaeee266df34d8e127c14099941713b3a0458b9203f896ed509ceb76d._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0P0WFM84KVV9PS9RIJGPM86EMW/ref=atv_br_def_r_br_c_unkc_1_863
amzn1.dv.gti.ee72a5f9-95e7-491d-af3a-22fcf3f95f0c,On a Wing and a Prayer,"In this extraordinary true story of faith and survival, ON A WING AND A PRAYER follows passenger Doug White’s (Dennis Quaid) harrowing journey to safely land a plane and save his entire family from insurmountable danger, after their pilot dies unexpectedly mid-flight.",Movie,['prime'],2023,Drama,,U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/6aee471e6a38191419f26fb56935eb3b21bda2645810d8be548c0673cb6664fb._UR1920,1080_UX667_UY375_.png",https://www.primevideo.com/detail/0T9T66NERYD9X0JZAOABMXIQDO/ref=atv_br_def_r_br_c_unkc_1_864
amzn1.dv.gti.00b7541d-ff52-e5fd-7839-fcf0dba3a374,Action,An Indian army officer goes after the mastermind behind a terror attack that also resulted in a personal loss to him.,Movie,['prime'],2019,Suspense,"['Adventure', 'Action']",U/A 16+,"https://m.media-amazon.com/images/S/pv-target-images/b03494439d9b662834f930d2796bef0a121fa95c63b6390d38fda39a8c9010d1._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0F74VYUAI6WM1QJ9VRV0NN0YUS/ref=atv_br_def_r_br_c_unkc_1_865
amzn1.dv.gti.9877954a-876d-4a16-81e6-f8df5e7a0d6f,Raththam,"Ranjith, an acclaimed editor of a leading publication leaves the job when he loses his wife and lives a secluded life in Kolkata with his daughter. After a few years, when his close friend is killed by a fanatic fan, Ranjith is forced to get back to the job.",Movie,['prime'],2023,Suspense,"['Drama', 'Action']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/bd32744ab6dd8bee4c84b0a85a8338fdd1f08045936235f9bbdd7ed37615a7b3._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0O6K6OWBXTQKEZGGHMW7UXOS4V/ref=atv_br_def_r_br_c_unkc_1_866
amzn1.dv.gti.23b96efc-bdb4-4ec3-9925-d6d58c91b96a,Thank You,"Abhi is a successful entrepreneur who calls himself ‘self-made’ and doesn’t believe anyone but himself is the reason for his success. But when he’s forced to look back on life, what does he realise?",Movie,['prime'],2022,International,['Drama'],U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/ac9d1082fe0bdb0cf52b8bd8171d897fc08960f4560073acaf979ff345e3f4d0._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0H9QXV3DY3DBCSXN9VV9F0JDYI/ref=atv_br_def_r_br_c_unkc_1_867
amzn1.dv.gti.90e7c666-3880-4bbf-a976-8a0f7dce989b,Kheer,"As we age, life can get lonelier and the definition of relationships, mature. 'Kheer' is a delightful serving of love and companionship where secrets get accidentally spilt and shared.",Movie,[],2017,Drama,,U,"https://m.media-amazon.com/images/S/pv-target-images/1cdb06b30e22c5365b5f137aefa6280fc125221c3e741975fc178dd2863b4788._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0NQG00L1H4A53FYE3V6S5U372Z/ref=atv_br_def_r_br_c_unkc_1_868
amzn1.dv.gti.56a05d6e-b7d7-4ea2-b13d-11f4c531c0e2,The Roundup,"Followed by Ma Seok-do, who heads to a foreign country to extradite a suspect. However, he discovers additional murder cases and learns about a killer who had committed crimes against tourists for many years.",Movie,['prime'],2022,Action,['Suspense'],A,"https://m.media-amazon.com/images/S/pv-target-images/833d4845292f913e325c2916efcec8aedc0dc8796f551e1e28736a420665234e._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0KA8GXQ4XO7NFPI78Q7BD3WG6A/ref=atv_br_def_r_br_c_unkc_1_869
amzn1.dv.gti.c8fc958b-0919-4652-ac88-36b557ec921e,Varisu,"Vijay, the prodigal son of business tycoon Rajendran agrees to take over the reins of the business, much to the chagrin of his brothers. But can Vijay prove himself to be a worthy varisu and also reunite his now-broken family? This movie is also available as Vaarasudu (Telugu), Vamshajan (Malayalam) and Vaarasdara (Kannada)",Movie,['prime'],2023,International,"['Drama', 'Action']",U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/47bf62ef4e1c30471a72c2134b9bc1827dd3373a88142db996d777a7fa39a902._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0R1YWU12P55RPK4O7W7JFJXTEM/ref=atv_br_def_r_br_c_unkc_1_870
amzn1.dv.gti.5fa58c87-ddf3-48ca-9476-6752918ce3f9,Sabse Bada Don,"'Don'  Seenu (Ravi Teja) since childhood due to the strong influence of the Amitabh Bachchan's 'Don'. He joins with Machiraju (Sayaji) whose rival to Narsing (Srihari). Machiraju gives Seenu a task, to win the heart of Narsing's sister. But, he wins the heart of Deepthi (Shriya) and later, he discovers a twist which leads to various turns in the story. What happens next is the essence.",Movie,['prime'],2010,Comedy,['Action'],U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/7f27c337cf12e04fbf637f30d5b1d5e63b8c0f71306f4a4ac9f1c01581ae1a2f._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0KTGK7BAAM48ZDS9KY1FDQ8GL5/ref=atv_br_def_r_br_c_unkc_1_871
amzn1.dv.gti.cb8a969a-ac69-4f00-905c-88f894c0889e,Dinosaurs,"The film revolves around two rival gangster families vying for control of the city. Their ongoing feud forms the core conflict of the story, driving the plot forward with escalating tension and deadly consequences.",Movie,['prime'],2023,Action,,U/A 13+,"https://m.media-amazon.com/images/S/pv-target-images/7130e25ca97b51f33d3a41909afd2120415aabbbf67a2fdc3defb38155ed6941._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0R7EXAY6MY3AOF5UNLASMVVVKU/ref=atv_br_def_r_br_c_unkc_1_872
amzn1.dv.gti.72200c40-1053-4d92-bfd8-a637340e21f5,Lady Macbeth,"An excellent and sophisticated tale of revenge and passion. Rural England, 1865. Stifled by a loveless marriage to a bitter man twice her age, Katherine has to live with a cold and unforgiving family. When she embarks on a passionate affair with a young worker on her husband's estate, a force is unleashed inside her, so powerful that she will stop at nothing to get what she wants.",Movie,['prime'],2017,Drama,['Romance'],A,"https://m.media-amazon.com/images/S/pv-target-images/da597218d29e102735354b944573e7f38eca8faef6945afb01929d10c8b84674._UR1920,1080_UX667_UY375_.jpg",https://www.primevideo.com/detail/0LWUCL6OIKJLZGU8POMR8NLKHH/ref=atv_br_def_r_br_c_unkc_1_873
